row ID,row m/z,row retention time,intensity_measure,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,Unnamed: 33
5694,303.14533468990913,17.546572222222224,area,279927.693593506,18545.830875244028,8437.337712402294,159097.46508056656,123800.50839599562,74149.23425292985,15426.534182128811,15964.455830078028,7938.508327636671,37717.46314331007,16506.11561279287,15323.249223633324,93619.3152478024,31808.319696044706,30191.04741210976,57969.70143310562,41798.298894042695,44415.58383422872,7839.283337402297,104064.54849731432,158355.47560791066,64123.92925781258,37561.70107543976,120526.36926635775,224827.1024865727,68413.06664917045,28150.082982178126,44283.95125732446,69677.48920898444,81693.0762939453,
5790,305.15112049797307,1.65175,area,22263.00428826902,29510.84530361937,32406.8784343262,49060.42531347655,32360.022108459507,34790.87861987306,101169.39775231927,72116.5345773621,33144.98169274903,85437.94942532352,6563.727551513682,65620.42624548341,60788.29841577152,17524.725016357435,70225.27875366206,52600.86757534788,78840.22126190184,68300.95229284662,107531.62608972176,55719.000465820325,60356.493719238286,58066.93586389156,63361.91048358151,51383.89099291994,48816.43136761478,55471.10600845336,50618.37530468751,47509.86783166507,8077.915103790294,49052.98209716796,
5950,357.1880968177365,11.42155972222222,area,50779.03024731457,23751.250610870324,5060.824829711995,29872.01817431641,57393.829096740825,62441.409583068926,1045.8638984375036,0.0,3032.4898262328925,834.2230631103444,5330.737078781114,1554.229318969713,1299.3123147582965,1405.0556964111702,0.0,1045.2342499999909,1414.9759684448118,0.0,1314.1651315918014,1110.3481384277306,1302.8449019164923,0.0,0.0,1313.3082570648382,1525.5447187500115,3591.261769226061,1493.4510641784454,1867.53807174682,0.0,1239.564994354244,
5976,375.2104569035759,22.92122222222222,area,153982.21672851566,94448.50907623296,34165.56756439202,55120.74782440193,108475.22198638912,177078.78227508566,117148.96182373092,98608.41465454036,168560.97502441378,114883.79579345742,4860.8929431152055,313507.3897991955,319543.95214111445,130613.79423217752,348052.544765014,435810.1484924306,443483.0850842275,8013.463721313416,452982.33765807975,4198.375281982397,65214.236281738304,6386.017754516544,42483.28525146496,273192.0964648441,58909.05774658162,353961.31061645487,292379.39014526294,502971.32968658383,274942.6045373529,528359.2662835702,
6005,303.1453476911834,18.503627777777783,area,45614.34441162079,51982.46061889665,81769.55144775387,63933.81117675805,23099.6444842532,31036.74605346664,7619.912336425736,7563.934321289017,7117.902587890582,60548.43708984389,29558.68001953105,94168.51228759762,7743.932856445243,117969.5175689701,14885.669935303184,37175.27315551798,14133.138254394944,6770.34563720699,28621.401063232744,61475.69549438437,119337.14291626008,59321.77538574228,42294.969846191125,31798.01443237343,80716.09527954116,7543.223432617142,410769.27131555165,71338.28427734342,22698.57430175819,144930.49202148448,
6055,303.1451797270303,15.561901111111114,area,14978.362240722894,7041.310538818207,7966.135131835765,52513.68994555664,29553.66021289072,204155.34806042537,29148.97388439943,14872.975893066356,86653.38406164524,51478.856882568216,51812.29669458002,46629.16598950212,83178.3198503417,197756.6479611818,16736.988587402237,35448.14524804692,76766.40521472161,7854.454672363407,81685.64391345206,71879.4648127441,232331.8959208986,60393.60468237328,32755.367018432564,112646.18346423346,66309.48633288573,65279.105507324086,8877.413477050923,15340.764671386682,53135.18698583971,110176.95396630898,
6113,355.2461403691949,24.742933333333333,area,63017.35044067339,51597.82269531256,42587.96244445771,52334.63445739765,45971.89914550748,69127.5629760744,22267.42704498274,14448.176943359204,11892.645494690192,17752.27723999058,24881.33276611312,142515.62223388694,147948.7386804202,20738.664161987457,151345.09588012687,149785.8288464358,158867.04100463874,120455.1295657345,166013.13654418947,147705.63192993132,135648.29521606353,109818.9193048098,111299.13258789034,112452.11704162636,140983.62424377454,111839.74105224534,106503.60572387704,120064.10805236804,117259.6292285155,127420.77006103507,
6207,303.1454342779389,14.415250000000002,area,164549.1507841797,37543.55880883778,76715.31488867187,8008.540308837955,173068.06100238045,32532.36856616218,38321.47639563008,185795.4890267336,172175.0961561279,100703.09089294422,22911.603821899425,93475.54441931144,15958.22655810542,109268.721762207,47425.376633423,119177.58510192868,183216.88932873524,61003.747589111335,91294.13584313936,144985.54325964354,79025.40634790034,16047.523866699044,43627.03887707511,46319.472959228566,307221.2094080809,380841.162041321,62881.368729980495,40391.14771813982,70335.6358189699,70568.53000451649,
6233,303.144992779958,12.261708888888892,area,73372.67791815185,20005.415182067874,99343.23366925077,69030.38775299085,39083.3343729858,22405.866015625004,7249.127635498163,6425.914196533256,68595.13457214361,14520.660936767705,7335.070375976346,19269.94439221174,32624.93807751472,21153.391320800725,39049.13250708023,13588.155600952312,39871.72217980958,66371.5903859864,105416.4123590086,45874.10637054425,120441.69254565446,14348.844816894496,13791.989302490194,21181.210911376875,20733.26860998546,105830.97952221658,68540.03575488273,13378.780234619107,30719.261515930382,54000.399898132535,
6237,303.14504357619666,13.11934222222222,area,87480.68952490222,15175.339314208952,14692.654302490077,14481.796970825097,69952.40618579107,86436.28108135998,7546.483655761839,5938.999417968752,118121.46744750974,29496.6681411134,19874.016996582104,42389.80969323743,5894.301437744013,76611.46363830565,15282.872637207216,43789.59411560057,31276.385338745,8076.447841308659,23425.343466064303,62795.48978503422,60181.53064929173,15475.705461670044,28230.89698229993,50974.88026855448,73065.56887658728,28472.299493591287,29982.62659106445,30122.48694287117,35023.84861071788,96401.33425341782,
6330,303.14535935954126,14.78969777777778,area,29394.77819555656,68851.24130590819,63898.57341174322,72351.01804736332,40326.068994079615,60740.979313964985,17947.438740356396,44893.80291332987,7416.315703125002,30781.257794433484,85927.36048840333,7209.820608398552,23718.274090576306,88296.60361755385,385487.1999746095,7071.555472412011,7895.023190063541,8495.134166015441,209931.2394652101,105958.93243261712,538856.970623718,30934.43412426765,22206.305682983257,15838.4731679687,77523.52531713854,103637.86620166036,111385.3157200928,22016.705280273287,60745.21455078112,125604.15828393554,
6331,320.17180680872195,1.0232427777777775,area,224947.7045891113,112869.79137023924,60242.46379101562,50996.88644213865,92386.63749536133,28774.83327404785,240271.76853167723,133755.71600819397,241730.55115417484,139355.5353410645,243992.8869248048,36234.81347009276,75109.28895043947,43623.92580981445,114830.51690832515,54103.06121032716,234196.35163970955,92684.726647583,22114.89936499024,55817.46703155517,126541.96400659182,220736.16669458008,60909.09325573731,221931.4989820557,225906.15174737544,53693.23931396484,221988.57479937747,224097.31264013663,215949.5190633545,222325.3389890137,
6363,453.2121002351865,2.9261927777777785,area,51221.32442962648,87870.6534961853,57901.1262662964,60709.46908447264,57726.66570394896,44146.42606726073,97442.9156806641,113088.73674481202,90099.54411062624,47692.62434613039,109773.63564364624,123843.20534518435,116596.00481295778,58321.70515097046,130241.50127334592,112525.6731213379,126653.47532662965,98740.79230691527,128344.63665649413,107283.71774198917,95037.72971237182,90141.24300950624,97411.24560537723,70415.54317260742,220375.26931686405,73354.95962258911,74142.93594900513,73418.80491516115,75494.60468234251,77888.85675732423,
6668,393.2212940065553,10.21186,area,31408.406660888708,18697.14780773932,81483.32184710704,14723.583875121953,79729.11681231685,52494.51619610597,9827.746809021091,9754.978829101554,34501.13423266622,17261.651826416164,26013.930226013315,4159.497255920444,33736.438981903026,25156.25877026361,10066.121161132787,31662.23873895267,21693.68537957766,12505.621355499276,67694.027314087,32112.500727539114,12379.669923370346,6026.394322448741,15922.007079528768,36713.70456201173,16771.238028289798,32328.45753320313,10090.9358178405,38207.022751342745,24901.94982379141,17151.23925817869,
6671,303.1451504283549,15.857421111111112,area,90374.83616735814,37534.227134521374,23479.901959472663,68059.90410339364,331413.0121433715,164291.7995473636,51642.42166687013,7494.721162353694,72398.08100842283,53828.138122924574,114682.6365877688,45460.06835693351,134384.68987170386,183659.79412744145,225361.128888428,7173.929567626742,40222.72859338368,37248.854096069255,81685.64391345206,178793.83907385237,193355.3972468266,83318.81186242672,14450.997173584004,135429.5646859131,260227.6117471924,414569.9470727544,32125.64964624015,7789.950322875747,112497.72202600088,72149.6783220217,
6681,303.14530240367094,15.168995555555558,area,7124.743822509823,7660.230673339965,31817.081659545747,106713.17607214344,71981.78894970694,257503.68163830595,9261.754181640425,46175.73148815906,141890.1276947019,35421.12207202151,37648.72916174308,24221.80954321296,39552.33994165041,73233.7060831907,7166.339148681485,7818.766150879031,13286.394339172524,21838.0605134277,103849.74025695788,45734.83831420886,287494.8902087407,46910.56776208493,60511.51457043453,18224.00523413088,126156.96191259765,99440.19266357415,54068.268588867286,7732.053123046878,7301.249019775232,65993.79218591325,
6703,353.2271721027953,21.66528333333333,area,55414.32148437515,4366.223712158164,35046.79978515645,32449.965514526142,49264.004633789256,24305.15351318343,190563.6027880864,6573.5277728271085,397753.0559069816,189706.0772790524,252138.3410144052,571079.5191406257,562504.9949914555,261090.7300653072,605539.3522082509,608145.6971307358,15055.279542236229,42970.043516846,597960.6391162096,76842.38329833993,62882.36152587929,4436.717132568667,51080.9287786868,668921.8322503645,75965.71678710933,905044.9586663856,685708.7724871809,800766.2952600109,691788.7907043458,984087.0540368644,
6769,347.24147987280634,25.600888888888893,area,43501.5816235353,30334.98219421368,12112.709129638974,14755.240467529196,43456.70693908704,26327.183736572093,135409.31990661626,136639.84470367432,206312.66399780224,147248.36268676716,192287.68081237888,256228.30314331004,271175.7898434447,154903.5932141103,283870.0231091311,481328.66649108834,518197.1435745232,13192.66849914541,478476.5029205312,11585.6214257813,16941.77651702876,11443.656648254264,12142.544621277011,285340.56648559484,16171.92708892812,301581.4886950696,262580.15492675774,292542.4012014771,284973.08790344227,314979.1893621833,
6816,305.2323495937954,14.183535,area,71376.63453265377,68091.97902502448,62105.976305206255,64708.61490039053,68619.67005822752,67193.69587847896,37682.42027249148,38132.06225402834,56000.30399987794,37866.11075949097,55629.488661071686,69897.63179452537,89668.45062542727,45701.94939581301,91018.42614880376,96891.05784570317,70324.46104620359,51214.156935791085,95317.40780612188,59083.357933502215,55227.32997546386,44505.336559814445,43387.32065585323,50085.77658880618,54514.69117004398,60039.869883636384,53879.88547229007,52344.304208099406,54108.2106827087,62525.10616754155,
6911,409.2010650967197,8.83236264367816,area,49669.61151098634,49479.08207678224,23136.765793823364,50690.26848114018,50406.67678063958,50184.06793362428,6271.536123214732,0.0,13159.512177902285,985.3618833160432,18748.81965026857,9167.23606190492,9006.183259262029,14433.194156906078,5233.696214447062,18005.664700592013,7540.224655578582,14708.27585252376,1743.7543606872898,17443.707829193077,10615.15222534187,10797.75994700625,6390.232029693499,103873.44110394295,27009.285522155813,142374.94848452747,97529.57183935554,143378.81579763806,110089.7027829895,166340.04071719365,
6925,303.1449361073312,10.79266,area,25088.15592083738,99655.24578149412,105128.52099694817,36533.1091558836,141689.43169995112,55126.53565051266,24237.21683618175,6572.8854140626045,28803.84829919445,38628.953559936446,6718.240732055719,38909.0581672363,45596.86356750497,14237.268755126908,6587.908723388777,33224.882003601044,5875.834664184664,13770.500729064865,19848.51111767573,12026.460203552164,34821.58856774882,5382.139023559656,52592.60258312988,19077.79986267073,76130.37030346679,64178.544462829566,42115.38975512685,6469.1978347169,6695.536854980323,12869.46115582266,
7206,303.14463104182715,11.046769444444449,area,48524.604329834045,75766.29656762708,26220.49859301756,47489.05757354753,104096.46958886729,51009.51626190172,73654.10389343262,6745.849170898545,128593.2217454834,46423.80362707511,6988.226273437502,6476.245970947125,6861.895889160266,36435.928358947865,20774.43131958005,13884.951063842793,6613.865571166849,6132.013224792396,13753.184297851416,43636.51973583968,73884.28382775867,5731.892513305495,59239.07869671635,32199.38899230955,63707.05122576906,14362.569332519444,73855.7378895264,71009.83492028824,11281.83944580096,66572.41178942856,
7275,349.2558372057368,10.119508888888886,area,49585.46471594253,42442.32705224611,36206.63872909545,42883.63009475706,56489.260619140696,41969.94102630604,6466.517271209732,3563.6595254516465,14889.493466949529,3595.8174208679266,17008.787141082754,10423.84296447757,16806.78762245176,13484.035466552705,11567.447648193369,166974.92075180035,175159.1420362549,1592.3332229232803,168214.58234808355,1378.6953698730667,10494.705733825704,1038.6494477539336,1473.5940809326162,1196.2561361694231,7727.426178268433,49598.686561096205,6994.286707031226,41456.42559906006,3835.695197936997,33987.186637359795,
7367,371.2390399639566,6.158351666666666,area,29217.11021182252,29865.03832833861,32803.92500985717,30718.225760650566,30959.275472076435,29308.154891357444,2345.13255020142,3569.5059252319297,4921.743705833431,3621.747119842522,3215.2521394424457,16337.712043853746,20359.07605795289,3348.197869110112,16779.941711395306,17478.539224151653,21628.32274566654,5521.875042053237,13360.40625848397,19251.058528137182,15431.33670535279,4548.091278503432,3182.454614639283,16844.348933670048,15218.36724111937,19749.36906686401,13984.79282527161,20831.9838392563,14996.042331726065,21579.30023675537,
7470,369.1897984112152,22.889316666666662,area,26629.07236450177,13402.698458252366,26019.34005065945,20833.89173828165,6483.24877685543,14127.949453124893,69650.66921875058,68961.6968579097,169750.5278698729,66835.38111328181,95626.1883605962,332656.28790527565,342894.79260254145,101112.75104247977,335395.32988525165,507652.706940916,504640.4757226529,75611.65766601512,464228.3753662079,34240.14988037089,60359.76405761741,27534.402001953626,18458.235576171763,247049.4065429692,47900.34508300749,251421.1626074223,229216.7586865219,234170.08672607265,254683.6378271468,241587.49314209187,
7493,303.14487125896454,10.243767777777776,area,46769.04559899914,10405.184986816384,66699.30730743399,26892.31912829585,109117.27377276609,85242.18083996588,6325.711489257676,27686.245559448147,6550.737046875002,31119.584675231825,5608.533116149737,49201.70026916525,6521.95718261719,48779.02243273904,11183.776062256038,23813.435810852166,50494.05589855972,12894.813206420951,5820.857283325288,25578.260698242244,102189.96792358372,5786.247550781251,24273.77399682624,42238.92439013688,73631.23236297592,34617.230742736894,6298.8272357176365,5496.593182678267,6046.640929931737,104445.78006152344,
7628,353.2222372993856,33.49045555555555,area,6999.377541504918,10159.04959228586,15402.121423950462,5285.16534057614,14760.677020264273,20492.157215576502,21820.20764739929,23426.25465087967,36938.221087646,4514.968897705037,35704.22206542945,4337.159986571586,24097.16658508292,27435.230026244404,8488.307216797131,17687.181319579624,16973.393149414573,15063.804978026785,8977.745247193008,10260.566586303896,4190.387507324509,17119.766562499855,30118.76487548912,180854.4835473617,29853.66255127023,344654.34038329934,8491.470976562392,90864.8191992138,201258.7566284186,383270.13270751457,
